,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding
611436,-0.5723090999999999,-0.6393270000000001,0.31442836,-1.2500261000000001,-1.2224298,-0.25563973,1.0291548000000001,-0.2457075,-1.2806034,-1.3280952,-1.6021228,-1.612855
611437,-0.5808970999999999,-0.6392944,0.31535256,-1.2526145,-1.2224289,-0.25563973,1.0291466,-0.24572317,-1.2805991,-1.3281411,-1.6018522,-1.6127263
611438,-0.58830875,-0.639937,0.31457323,-1.2495823999999998,-1.2224283999999999,-0.25563973,1.029142,-0.24572131,-1.2802875,-1.329352,-1.6015006,-1.6126837
611439,-0.603107,-0.64092636,0.31579462,-1.2530198000000001,-1.222432,-0.25563973,1.029148,-0.245718,-1.2797617000000001,-1.3290205,-1.6020162,-1.6128414
611440,-0.6156568,-0.6417172,0.31452388,-1.2504603,-1.2224293,-0.25563973,1.0291514000000002,-0.24571896,-1.2796427,-1.3281226000000002,-1.6023858,-1.6128412
611441,-0.6108157,-0.6436158000000001,0.31563315,-1.2524793,-1.2224281000000001,-0.25563973,1.0291417,-0.24572861,-1.2804543,-1.3278999,-1.6026505,-1.6131729
611442,-0.6044269,-0.6452572,0.3145813,-1.24997,-1.2224271999999998,-0.25563973,1.029146,-0.24573153,-1.2812395,-1.3274145,-1.6028402,-1.6127294
611443,-0.59146553,-0.6464888000000001,0.31494984,-1.2525423,-1.2224305,-0.25563973,1.029175,-0.24570036,-1.2818098999999998,-1.3269197,-1.6027501,-1.6131006
611444,-0.5887935999999999,-0.6469669,0.3137999,-1.2496648000000001,-1.2224274,-0.25563973,1.0291674000000002,-0.24571279,-1.2821037,-1.3268889,-1.6021439,-1.6135458
611445,-0.5924201,-0.64755446,0.31480548,-1.2519999,-1.2224308000000002,-0.25563973,1.0291563,-0.24571678,-1.2816433999999999,-1.3272511999999999,-1.6024771999999998,-1.6134706
611446,-0.5886892,-0.64743537,0.31404233,-1.2495862,-1.2224312,-0.25563973,1.0291548000000001,-0.24571799,-1.281248,-1.3269023000000002,-1.6024283000000001,-1.6132425
611447,-0.5845116,-0.64627784,0.31494120000000003,-1.2517506,-1.2224305,-0.25563973,1.0291318,-0.24572349,-1.2809792,-1.3268061000000002,-1.601704,-1.6128173000000001
611448,-0.5815184,-0.64524937,0.31414798,-1.2492992,-1.2224302,-0.25563973,1.0291443999999998,-0.24573648,-1.2811081,-1.3267938,-1.602162,-1.6130678999999999
611449,-0.59278846,-0.6442071999999999,0.31492309999999996,-1.2514318000000002,-1.2224305,-0.25563973,1.0291427,-0.24572255,-1.2814808000000002,-1.3271586000000002,-1.6024902,-1.6124052
611450,-0.5965676,-0.6428411,0.3150974,-1.2501831,-1.2224302,-0.25563973,1.0291550999999999,-0.24571152,-1.2818358,-1.3280351000000001,-1.6027253000000001,-1.6127261
611451,-0.5952566999999999,-0.6418562,0.31512365,-1.252261,-1.2224336999999998,-0.25563973,1.0291358,-0.24571955,-1.2820143999999998,-1.3283688,-1.6028938,-1.6127731
611452,-0.59169036,-0.64122933,0.3145044,-1.2500551000000002,-1.2224270000000002,-0.25563973,1.0291424999999998,-0.24572334,-1.2823504,-1.3278345,-1.6030146,-1.6130267
611453,-0.5857593000000001,-0.6407364000000001,0.3150384,-1.2519688999999998,-1.2224321000000002,-0.25563973,1.0291424999999998,-0.24572627,-1.2830892,-1.3282207000000001,-1.603101,-1.6133332
611454,-0.5968185,-0.6400108,0.31442007,-1.2505063,-1.2224326,-0.25563973,1.0291556,-0.24572307,-1.2837836999999999,-1.3288261000000001,-1.603163,-1.6135958000000001
611455,-0.60181713,-0.63935924,0.31435156,-1.2517829,-1.2224311,-0.25563973,1.0291546999999999,-0.24571149999999997,-1.2838185,-1.3300011999999999,-1.6032075000000001,-1.6137905000000001
611456,-0.6053293000000001,-0.6392969000000001,0.3147482,-1.2515433999999999,-1.2224306,-0.25563973,1.0291654000000001,-0.24570732,-1.2843191999999999,-1.3296648000000002,-1.6032393,-1.613657
611457,-0.60014594,-0.639229,0.31494308,-1.252457,-1.2224344999999999,-0.25563973,1.0291479,-0.24572904,-1.2845723999999998,-1.3294482,-1.6032621,-1.613625
611458,-0.6027165,-0.63957316,0.31464124,-1.2509902,-1.2224295,-0.25563973,1.0291559000000001,-0.24573609,-1.2845663,-1.328411,-1.6032784,-1.6139006999999999
611459,-0.5911484,-0.63990766,0.31502935,-1.2516516000000002,-1.2224303,-0.25563973,1.0291704,-0.2456989,-1.2838293,-1.327835,-1.6032901000000002,-1.614459
611460,-0.5909928000000001,-0.64078546,0.3148328,-1.250674,-1.2224276,-0.25563973,1.0291370000000002,-0.24571654,-1.2835864,-1.3272121000000001,-1.6032985,-1.6149231000000002
611461,-0.5962031999999999,-0.6426312,0.31485835,-1.251539,-1.2224344999999999,-0.25563973,1.0291781,-0.24568906,-1.2837459,-1.3272045,-1.6033046,-1.615104
611462,-0.5967844,-0.6441266,0.31459996,-1.2510353,-1.2224270000000002,-0.25563973,1.0291454,-0.24572746,-1.2839114999999999,-1.3273375,-1.6033089,-1.614959
611463,-0.5993389,-0.6455193,0.31464097,-1.2517041000000002,-1.2224344999999999,-0.25563973,1.0291874,-0.24569882,-1.283917,-1.3280615,-1.6033118999999998,-1.614349
611464,-0.604722,-0.64597714,0.31485759999999996,-1.2515194,-1.2224289,-0.25563973,1.0291546999999999,-0.24572872,-1.2838408000000001,-1.3280075,-1.6033142,-1.6135736
611465,-0.60291123,-0.64692545,0.31462047,-1.25106,-1.222433,-0.25563973,1.0291476000000002,-0.24571528,-1.2834631,-1.3271997,-1.6033157,-1.6135124
611466,-0.6086706999999999,-0.6459041,0.31511350000000005,-1.2511685,-1.2224267,-0.25563973,1.0291371,-0.2457145,-1.2833531,-1.3266889,-1.6032346000000002,-1.6133108
611467,-0.6124699,-0.64502966,0.31447178,-1.2509288,-1.2224313999999998,-0.25563973,1.0291445,-0.2457189,-1.2832104,-1.3267349,-1.6029795,-1.6129572
611468,-0.6168471999999999,-0.6444558000000001,0.31478813,-1.2510973,-1.222429,-0.25563973,1.0291828,-0.24571547,-1.2839425,-1.3272246,-1.6030761,-1.612399
611469,-0.61455667,-0.64365613,0.3143112,-1.2499966999999998,-1.22243,-0.25563973,1.0291744,-0.24569935,-1.2841829,-1.3270256999999999,-1.6031451,-1.6125479
611470,-0.62047976,-0.64277923,0.31499377,-1.2507291,-1.22243,-0.25563973,1.0291709999999998,-0.24571577,-1.2848788,-1.3267993999999999,-1.6031947,-1.6128432
611471,-0.6156829,-0.6421595,0.31408393,-1.2498196000000001,-1.2224278,-0.25563973,1.0291731,-0.24569479,-1.2852404,-1.3270158,-1.603117,-1.6128856000000003
611472,-0.6099455,-0.6417271999999999,0.31510276,-1.2515007,-1.2224308000000002,-0.25563973,1.0291443,-0.24571992,-1.2849354,-1.3287405,-1.6027907,-1.612726
611473,-0.60918766,-0.6410013000000001,0.31501466,-1.250692,-1.2224327,-0.25563973,1.0291443999999998,-0.24572985,-1.284385,-1.3288741000000002,-1.6029407,-1.6127615
611474,-0.6139645,-0.6399771,0.31596540000000006,-1.2516208,-1.2224313999999998,-0.25563973,1.0291479,-0.24571607,-1.2846467,-1.3281174,-1.6030481,-1.6126435
611475,-0.62213194,-0.6392941,0.31504494,-1.2498804,-1.2224305,-0.25563973,1.0291301,-0.2457119,-1.2849555000000001,-1.3281201999999999,-1.6031251,-1.6121264
611476,-0.6258468,-0.6394167,0.3160732,-1.2517506999999999,-1.22243,-0.25563973,1.029143,-0.24573499999999998,-1.2845646000000002,-1.3279251,-1.6031803,-1.6119455
611477,-0.62202054,-0.63943326,0.31506535,-1.2498018,-1.2224315000000001,-0.25563973,1.0291433,-0.24573156,-1.2849449,-1.3269781999999999,-1.6032198999999998,-1.6126922
611478,-0.6247467,-0.64037526,0.31618318,-1.2530246999999999,-1.2224298999999998,-0.25563973,1.0291360999999999,-0.24571776,-1.2850739,-1.3276073,-1.6031351,-1.6130968
611479,-0.63314706,-0.64100546,0.31519046,-1.2502663,-1.2224303,-0.25563973,1.0291344,-0.24571294,-1.2847362,-1.327956,-1.6026906,-1.6132923000000001
611480,-0.6402264,-0.64140433,0.3164409,-1.2520423,-1.2224276,-0.25563973,1.0291436999999999,-0.2457235,-1.2846686999999999,-1.3281996,-1.6024029,-1.6128803
611481,-0.64110774,-0.6427722,0.31483245,-1.249742,-1.2224317,-0.25563973,1.029164,-0.245698,-1.2850398,-1.3294486,-1.6023015,-1.6128035
611482,-0.6375013,-0.6443414000000001,0.31542814,-1.2521379,-1.2224282,-0.25563973,1.0291373,-0.24571869,-1.2853828999999999,-1.3300290000000001,-1.6023108999999998,-1.6133646000000001
611483,-0.64175516,-0.6451534999999999,0.31397963,-1.2496339,-1.22243,-0.25563973,1.0291540000000001,-0.24571034,-1.2857698999999998,-1.3300192,-1.6025969,-1.6133057
611484,-0.63130414,-0.6455701,0.31520703,-1.251485,-1.2224334,-0.25563973,1.0291485999999999,-0.2457161,-1.2861344,-1.3292138999999998,-1.6028018,-1.6132024999999999
611485,-0.61602014,-0.6456845999999999,0.31420752,-1.2487373,-1.222429,-0.25563973,1.0291690999999998,-0.24569754,-1.2867868,-1.3290372,-1.6028357,-1.6134447
611486,-0.61667055,-0.6456761,0.31517985,-1.2516661,-1.2224293,-0.25563973,1.0291501,-0.24571479999999996,-1.2870244,-1.3287883,-1.602589,-1.6133182
611487,-0.6168573,-0.64521426,0.31448144,-1.2490973,-1.2224321000000002,-0.25563973,1.029133,-0.24571241,-1.2870177,-1.3285921,-1.6026831,-1.6130598999999999
611488,-0.61553234,-0.64440125,0.3152627,-1.2518903000000001,-1.2224289,-0.25563973,1.0291462,-0.24573520000000004,-1.2874271000000002,-1.3290715,-1.6024797,-1.6131285
611489,-0.6144071,-0.6437366999999999,0.31452003,-1.2498006000000002,-1.2224298,-0.25563973,1.0291466,-0.24572147,-1.2876003,-1.3299308,-1.6027178999999998,-1.6133262
611490,-0.6182113,-0.64326054,0.31531954,-1.2526019,-1.222432,-0.25563973,1.029148,-0.24573064,-1.2872976999999999,-1.3303223999999998,-1.6028885,-1.6135476999999998
611491,-0.6219101,-0.64291936,0.31407195,-1.2495208,-1.2224303,-0.25563973,1.0291381,-0.24571417,-1.2874663999999998,-1.330103,-1.6030108,-1.6135677
611492,-0.6233033,-0.6425916,0.31535554,-1.2519753999999998,-1.2224327,-0.25563973,1.0291337999999999,-0.24571228,-1.2875164,-1.3299345,-1.6030983,-1.61355
611493,-0.61900526,-0.642367,0.31428605,-1.2493226999999998,-1.2224315000000001,-0.25563973,1.0291573,-0.24571297,-1.2876992,-1.3296168,-1.603048,-1.613234
611494,-0.61528337,-0.64154595,0.3151946,-1.2519163999999998,-1.2224298999999998,-0.25563973,1.0291317,-0.24571724,-1.2882203,-1.3288846,-1.6026591000000001,-1.612974
611495,-0.60515964,-0.6406229,0.31492552,-1.2505108,-1.2224281000000001,-0.25563973,1.0291395,-0.2457331,-1.2886981000000002,-1.3286453,-1.6025672,-1.612794
611496,-0.60553604,-0.64039224,0.31558537,-1.2526211999999999,-1.2224313999999998,-0.25563973,1.0291462,-0.24573267,-1.2886931000000001,-1.3289487,-1.6027805,-1.6129987
611497,-0.6111048000000001,-0.6406039000000001,0.31463426,-1.2500927,-1.2224286,-0.25563973,1.0291376,-0.24572875,-1.2888540000000002,-1.3288426000000002,-1.6028204,-1.6125789
611498,-0.6149651999999999,-0.6413135999999999,0.3155656,-1.2520795,-1.2224331,-0.25563973,1.0291728,-0.24570455,-1.2891058000000002,-1.328753,-1.6024958999999999,-1.6125985
611499,-0.62090737,-0.64226055,0.31471363,-1.2496171,-1.222425,-0.25563973,1.0291636,-0.24570744,-1.2891928,-1.3284264,-1.6023681,-1.6128603000000001
611500,-0.62168026,-0.6441746,0.31582606,-1.252208,-1.2224324,-0.25563973,1.0291466,-0.24572667,-1.2891732,-1.3283463,-1.6023587,-1.6129888000000001
611501,-0.6121276,-0.6457643,0.31472492,-1.2497866000000002,-1.2224277,-0.25563973,1.0291479,-0.24573182,-1.2891905000000001,-1.3283907,-1.6026311000000002,-1.6130921
611502,-0.61884767,-0.6469807,0.3151743,-1.2517178999999998,-1.222432,-0.25563973,1.0291431,-0.24572408,-1.2892678999999998,-1.3288593,-1.6028263999999999,-1.6139609
611503,-0.61394036,-0.64803636,0.314348,-1.250262,-1.2224296000000001,-0.25563973,1.0291364,-0.24572551,-1.2897983999999998,-1.3297858,-1.6027298,-1.6141735000000001
611504,-0.6043275,-0.6481064999999999,0.31483474,-1.2517405000000001,-1.222433,-0.25563973,1.0291289000000001,-0.24571355,-1.2900254,-1.3314112,-1.6018581,-1.6132947
611505,-0.5967332,-0.6480045999999999,0.3146865,-1.2501482,-1.2224281000000001,-0.25563973,1.0291355,-0.24573070000000002,-1.289598,-1.3320208,-1.6013568999999999,-1.6137466
611506,-0.6047049,-0.6478205,0.31441579999999997,-1.2513795,-1.2224303,-0.25563973,1.0291454,-0.245709,-1.2889671,-1.3307091,-1.6015295,-1.6139753000000001
611507,-0.6132478,-0.6476651999999999,0.31446853,-1.2498748,-1.2224283999999999,-0.25563973,1.029166,-0.24570513,-1.2889652,-1.3303101000000002,-1.6020370000000002,-1.6136681
611508,-0.60763186,-0.6463608000000001,0.31449008,-1.2510536,-1.2224306,-0.25563973,1.0291348,-0.24573332,-1.2891656,-1.3303726,-1.6022875,-1.6134558
611509,-0.6074191,-0.64492464,0.31432483,-1.2500846,-1.2224303,-0.25563973,1.0291595,-0.24573216,-1.2897366000000001,-1.3308338,-1.6021963,-1.6132926
611510,-0.60733575,-0.64334345,0.31431440000000005,-1.2511934,-1.2224362,-0.25563973,1.0291318,-0.24571522,-1.2901775,-1.3313811000000002,-1.6025147,-1.6135331
611511,-0.59862626,-0.6424936,0.31481692,-1.2508344999999998,-1.2224291999999999,-0.25563973,1.0291371,-0.2457277,-1.2904943000000002,-1.330574,-1.6027428999999997,-1.6133274
611512,-0.5994202,-0.6417169,0.31485423,-1.2519031999999999,-1.2224332,-0.25563973,1.0291629,-0.24571125,-1.2908218,-1.3291881,-1.6027933,-1.6132963
611513,-0.60519975,-0.6407469,0.31500159999999994,-1.2512847,-1.2224293,-0.25563973,1.0291569,-0.24573147,-1.2911780000000002,-1.3284216,-1.6024457,-1.6131973999999998
611514,-0.6079531,-0.63953185,0.31468436,-1.2512108999999998,-1.2224289,-0.25563973,1.0291349,-0.24571249,-1.2916912,-1.3286415,-1.6023097,-1.6127979
611515,-0.61283726,-0.638512,0.31481636,-1.25114,-1.222429,-0.25563973,1.0291449000000001,-0.24572614,-1.291408,-1.3289008999999998,-1.602596,-1.6122959
611516,-0.6170439999999999,-0.63851875,0.31493315,-1.2507206,-1.2224317,-0.25563973,1.0291378,-0.24571268,-1.2913101999999999,-1.3295801999999999,-1.6028011999999998,-1.6122681
611517,-0.618382,-0.63887584,0.31572348,-1.2525611,-1.2224294,-0.25563973,1.0291461,-0.24573354,-1.2915885,-1.3305441999999998,-1.6029482,-1.6125373
611518,-0.61856765,-0.6399219,0.31472507,-1.2517339,-1.2224318,-0.25563973,1.0291673000000001,-0.24569699999999997,-1.2920359,-1.3311127,-1.6030535,-1.6130781
611519,-0.61609644,-0.64016366,0.31543753,-1.2520416,-1.2224308000000002,-0.25563973,1.0291597,-0.24572234,-1.2927998,-1.3312757,-1.603129,-1.6128018999999998
611520,-0.6137958,-0.6401963,0.31453124,-1.2508166,-1.2224311,-0.25563973,1.0291451999999999,-0.24573094,-1.2933077,-1.3311415,-1.603183,-1.6128446
611521,-0.6226268,-0.64221746,0.3150687,-1.2513967,-1.2224283999999999,-0.25563973,1.029147,-0.24574159,-1.2932373,-1.3312489,-1.6032218,-1.6129584
611522,-0.6311656,-0.64408726,0.31461754,-1.250006,-1.2224303,-0.25563973,1.0291318,-0.24571498,-1.293004,-1.3311943000000002,-1.6032495,-1.61304
611523,-0.6347691,-0.6454270000000001,0.3157842,-1.2514007,-1.2224298,-0.25563973,1.0291402,-0.2457302,-1.2929829,-1.3304311000000002,-1.6032695,-1.6128558000000002
611524,-0.63179,-0.6468587,0.3149316,-1.2504449,-1.2224324,-0.25563973,1.0291475,-0.24572706,-1.2930537,-1.3293844,-1.6032836000000001,-1.6130061000000002
611525,-0.62985176,-0.64770657,0.31621438,-1.2517736000000002,-1.2224327,-0.25563973,1.0291364,-0.24571507,-1.2929515,-1.328929,-1.6031604,-1.6133057
611526,-0.6329201999999999,-0.6466185999999999,0.31515905,-1.2500936000000002,-1.2224298999999998,-0.25563973,1.029152,-0.24570422,-1.2932061000000001,-1.3296363000000002,-1.602752,-1.6127573999999998
611527,-0.634746,-0.64546573,0.3159363,-1.2515817,-1.2224326,-0.25563973,1.0291413,-0.24573153,-1.2935026,-1.3299754,-1.6027997999999999,-1.6126833
611528,-0.63411164,-0.6444951,0.31431544,-1.2496703000000002,-1.2224306999999999,-0.25563973,1.0291370000000002,-0.24571413,-1.2938228,-1.3294270000000001,-1.6024504,-1.6130358999999999
611529,-0.63330364,-0.64346516,0.31513304,-1.2520715,-1.2224294,-0.25563973,1.0291379999999999,-0.2457215,-1.294009,-1.3300978,-1.6023128999999998,-1.6131706000000001
611530,-0.6289514,-0.64246845,0.31446713,-1.2497493999999998,-1.2224298999999998,-0.25563973,1.0291525,-0.24571225,-1.2940613,-1.3315185,-1.602475,-1.613441
611531,-0.62880987,-0.64174116,0.31525978,-1.251786,-1.2224313,-0.25563973,1.0291371,-0.24572311,-1.2940986,-1.3301138000000001,-1.6022958,-1.6132549999999999
611532,-0.6320198,-0.6414478,0.31403106,-1.2496688,-1.2224282,-0.25563973,1.0291384,-0.24572122,-1.2939296999999998,-1.3291526000000002,-1.602586,-1.6134263
611533,-0.6348504,-0.64128447,0.31491494,-1.252138,-1.2224294,-0.25563973,1.0291529000000001,-0.24571668,-1.2937853000000001,-1.3285723,-1.602794,-1.6136928999999998
611534,-0.63268733,-0.64016855,0.31480953,-1.2507291999999999,-1.2224289,-0.25563973,1.0291550999999999,-0.24570563,-1.2940471000000002,-1.328048,-1.6029431,-1.6131993999999998
611535,-0.6365397,-0.63965756,0.31560752,-1.2529361,-1.2224281000000001,-0.25563973,1.0291548000000001,-0.24570833,-1.2947186000000002,-1.3280299999999998,-1.6030498,-1.6126983999999998
611536,-0.63350135,-0.6395911,0.31467697,-1.2500415,-1.2224313,-0.25563973,1.0291325999999998,-0.24571775,-1.2952398999999999,-1.3285621,-1.6030133,-1.6129158000000001
611537,-0.6264661,-0.6396399,0.31533140000000004,-1.2525431999999999,-1.2224298,-0.25563973,1.0291508,-0.24573147,-1.2951469999999998,-1.3282396,-1.6027163,-1.6130413000000001
611538,-0.60940045,-0.6400196,0.31433085,-1.2495893,-1.2224287,-0.25563973,1.0291384,-0.24571921,-1.294837,-1.3276674,-1.6028874,-1.6125232
611539,-0.5952025,-0.64025086,0.31609598,-1.2535261999999998,-1.2224331,-0.25563973,1.0291451999999999,-0.24573328,-1.2946038,-1.3285176,-1.6030098999999998,-1.6123034
611540,-0.60188544,-0.6416973000000001,0.31508753,-1.250222,-1.2224317,-0.25563973,1.0291597,-0.24569796,-1.2943919,-1.3293233999999998,-1.6030978,-1.6117788999999998
611541,-0.60685897,-0.6437303000000001,0.31597309999999995,-1.2528569999999999,-1.2224302,-0.25563973,1.0291685,-0.24570327,-1.2949036,-1.3297741,-1.6031607,-1.6118896
611542,-0.6038456999999999,-0.64539474,0.31457675,-1.2498076999999999,-1.2224305,-0.25563973,1.0291475,-0.24573359,-1.2950475000000001,-1.3300473999999998,-1.6032058,-1.6118479
611543,-0.6067365,-0.64643264,0.31574577,-1.2519951,-1.2224288,-0.25563973,1.0291360999999999,-0.24571747,-1.2943782,-1.3302611999999998,-1.6032381000000002,-1.6128584
611544,-0.60971564,-0.646836,0.31484693,-1.2499832,-1.2224268999999999,-0.25563973,1.0291412,-0.24572919999999998,-1.2942497,-1.3303915000000002,-1.6032612,-1.612873
611545,-0.6134385,-0.6465609999999999,0.31551638,-1.2522368000000001,-1.2224289,-0.25563973,1.0291423000000002,-0.24573563,-1.2943703000000002,-1.3295504999999999,-1.6032778,-1.6124423
611546,-0.61142904,-0.64509344,0.31455216,-1.2494653,-1.2224294,-0.25563973,1.0291412,-0.24573009,-1.2946292,-1.3285161,-1.6032897,-1.6127497
611547,-0.6139585,-0.64393455,0.3148123,-1.2523333,-1.2224282,-0.25563973,1.0291379999999999,-0.24571256,-1.2948841,-1.3285573999999998,-1.6032983,-1.6127771
611548,-0.6193476,-0.6428005,0.31390056,-1.2497989,-1.2224283999999999,-0.25563973,1.0291356,-0.24573418,-1.2954652,-1.328241,-1.6033044,-1.6128781
611549,-0.62373996,-0.6419176999999999,0.31500024,-1.2519888000000001,-1.2224257,-0.25563973,1.0291283000000002,-0.24571167,-1.2961926000000001,-1.3280596000000002,-1.6033087,-1.6130127
611550,-0.622695,-0.6415348000000001,0.31460340000000003,-1.2491927999999999,-1.2224294,-0.25563973,1.0291493,-0.24574493,-1.2970005,-1.3282758999999997,-1.6033118,-1.6133581
611551,-0.6189661,-0.6410635,0.31556565,-1.2514341,-1.2224313,-0.25563973,1.0291462,-0.24570796,-1.2977008999999997,-1.3290053999999998,-1.603314,-1.6132627
611552,-0.6171091999999999,-0.6408118,0.31456533,-1.2496186000000002,-1.2224306999999999,-0.25563973,1.029148,-0.2457315,-1.297439,-1.3290777,-1.6033157,-1.6132021
611553,-0.6244274999999999,-0.6399948000000001,0.3151361,-1.2516243,-1.2224325,-0.25563973,1.0291438,-0.24572876,-1.2975246,-1.3285935,-1.6032038,-1.6132385
611554,-0.627249,-0.6392688,0.31420618,-1.2496798,-1.2224283999999999,-0.25563973,1.029172,-0.24570279,-1.2976292,-1.3287423,-1.6027398000000002,-1.6133683
611555,-0.6288058000000001,-0.6388041999999999,0.31468734,-1.2514853000000001,-1.2224312,-0.25563973,1.0291466,-0.24572049999999998,-1.2976927,-1.3294594,-1.6025203000000001,-1.6134803999999998
611556,-0.62623626,-0.63917667,0.31496690000000005,-1.2512982,-1.2224291999999999,-0.25563973,1.0291349,-0.24571199999999999,-1.2976915,-1.3295594,-1.6026340000000001,-1.6132879999999998
611557,-0.62317985,-0.6392846999999999,0.31583747,-1.2523488,-1.2224339,-0.25563973,1.0291317,-0.24571876,-1.2975492,-1.3301673999999999,-1.6024445,-1.6130924999999998
611558,-0.62090135,-0.63929766,0.31541535,-1.2502593000000002,-1.2224313999999998,-0.25563973,1.0291821,-0.24570888,-1.2977751,-1.3310896,-1.6026926000000001,-1.6134377
611559,-0.6217845999999999,-0.6400562,0.31518546,-1.2519249,-1.2224291999999999,-0.25563973,1.0291469000000002,-0.24571416,-1.297628,-1.3318586000000001,-1.6028703000000002,-1.6133628
611560,-0.6237861,-0.64195085,0.31458905,-1.2505331,-1.2224306999999999,-0.25563973,1.0291703,-0.2457178,-1.2977035,-1.331534,-1.6029978,-1.6132195
611561,-0.6233013000000001,-0.64439255,0.3148249,-1.2514528999999999,-1.2224348,-0.25563973,1.0291424999999998,-0.24570905,-1.2973563999999997,-1.3310594999999998,-1.603089,-1.6131775
611562,-0.62754214,-0.64562416,0.31422009999999995,-1.2512332,-1.2224283999999999,-0.25563973,1.0291433,-0.24573039,-1.297115,-1.3304770000000001,-1.6031544,-1.6134331
611563,-0.62661165,-0.6469151999999999,0.31411648,-1.2516571,-1.2224313999999998,-0.25563973,1.0291318,-0.24571405,-1.2972763999999999,-1.329175,-1.6032013,-1.6130067
611564,-0.6273986,-0.64798504,0.31401554,-1.2513447,-1.2224306999999999,-0.25563973,1.029151,-0.24573772,-1.2976562,-1.3280413,-1.6032349,-1.6120450000000002
611565,-0.61810493,-0.64802694,0.31390887,-1.2517219,-1.2224329,-0.25563973,1.0291306999999998,-0.24572329999999998,-1.2980181999999998,-1.32879,-1.603259,-1.6107316
611566,-0.6156528,-0.6471939,0.31383774,-1.2513849,-1.222431,-0.25563973,1.0291376,-0.24571443,-1.297981,-1.3292559,-1.6032763,-1.6106824
611567,-0.61891997,-0.64589137,0.31407204,-1.251197,-1.2224313999999998,-0.25563973,1.0291355,-0.2457194,-1.2977504,-1.3292146,-1.6032885000000001,-1.6106764
611568,-0.62251836,-0.6448969,0.3141117,-1.2510923,-1.2224258999999997,-0.25563973,1.029148,-0.24573699999999998,-1.2977903,-1.3296305,-1.6032973999999998,-1.6103988
611569,-0.62438834,-0.644315,0.31402245,-1.2509265,-1.2224294,-0.25563973,1.0291274,-0.24571115,-1.2981871,-1.329779,-1.6033037,-1.6101849
611570,-0.6225415,-0.6433944,0.31450236,-1.2509277,-1.2224271,-0.25563973,1.0291528,-0.24572270000000004,-1.2987913,-1.3294787000000001,-1.6033083000000001,-1.6095576999999999
611571,-0.62285763,-0.6424011,0.31439197,-1.2502441,-1.2224313,-0.25563973,1.0291360999999999,-0.24571525,-1.2992098,-1.3306414,-1.6031985,-1.6092031
611572,-0.6266799,-0.6417510000000001,0.3150645,-1.2508827,-1.2224313,-0.25563973,1.0291464,-0.24572076,-1.2996501,-1.3318725,-1.6027360000000002,-1.6095263000000002
611573,-0.63051623,-0.6413337,0.315064,-1.2509522,-1.2224323000000001,-0.25563973,1.0291431,-0.24572599,-1.2997111000000001,-1.3321819,-1.6025177,-1.6095573
611574,-0.6332654999999999,-0.6410347,0.31566393,-1.2516063,-1.2224296000000001,-0.25563973,1.0291363000000002,-0.24572710000000003,-1.2998836,-1.3318951,-1.6027448999999998,-1.6098006
611575,-0.62906784,-0.64056253,0.3145763,-1.2501659,-1.2224312,-0.25563973,1.0291325999999998,-0.2457125,-1.3006455,-1.332574,-1.602908,-1.6102968
611576,-0.62550354,-0.6402508000000001,0.31566826,-1.2511306999999998,-1.2224317,-0.25563973,1.0291408000000002,-0.24572884,-1.3012472,-1.3325508999999998,-1.6029116,-1.6105747
611577,-0.6174555,-0.64016736,0.31450927,-1.2498993,-1.2224301000000002,-0.25563973,1.0291424999999998,-0.2457301,-1.3015348,-1.3310981000000002,-1.6025305,-1.6104493999999998
611578,-0.61610246,-0.6404755,0.3157469,-1.2535753,-1.2224313,-0.25563973,1.0291753000000001,-0.24570365,-1.301624,-1.3310572,-1.6027541,-1.6103313999999997
611579,-0.6169697,-0.6408472,0.3148585,-1.251064,-1.2224293,-0.25563973,1.029131,-0.24571191,-1.3020368999999998,-1.3307788,-1.6029145,-1.6100311999999999
611580,-0.61594385,-0.6410893,0.31560412,-1.2523485,-1.2224301000000002,-0.25563973,1.0291433,-0.24572551,-1.3021884,-1.3305794,-1.6030294,-1.609939
611581,-0.6152091,-0.6412628,0.3145495,-1.2503772,-1.2224305,-0.25563973,1.0291446,-0.24572405,-1.3023174,-1.3303368999999998,-1.6031117,-1.6100553
611582,-0.6172798,-0.6428053,0.31501245,-1.2525674,-1.2224311,-0.25563973,1.0291364,-0.24572405,-1.3020263,-1.3292173999999999,-1.6031706000000001,-1.6101518999999997
611583,-0.6160071,-0.644796,0.3146434,-1.2499936000000003,-1.2224287,-0.25563973,1.0291343000000002,-0.24571179999999998,-1.3019754,-1.3283156,-1.603213,-1.6102681
611584,-0.61076856,-0.6462279000000001,0.31588364,-1.2521757,-1.2224287,-0.25563973,1.0291493,-0.24573919,-1.302235,-1.3288642,-1.6032431999999999,-1.6103543
611585,-0.60786474,-0.6465420999999999,0.3146172,-1.2492584999999998,-1.2224288,-0.25563973,1.0291328000000002,-0.24571665,-1.3025002,-1.3290582,-1.6032648999999999,-1.610215
611586,-0.60850513,-0.6457349,0.31549025,-1.2514379999999998,-1.2224311,-0.25563973,1.0291553,-0.2457156,-1.3026211,-1.3293964,-1.6032805,-1.6102442
